numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,pres,tend24,raf10,rafper,per,etat_sol,ht_neige,rr1,rr3,rr6,rr12,rr24,weighted_precip,pres_diff
7149,2021-01-16 03:00:00,103060,-80,8,220,0.9,273.25,267.85,67,15000,2,2.0,2.0,90.0,7.0,101910,890.0,1.5,2.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1150
7149,2021-01-16 06:00:00,102980,-80,8,210,2.2,272.65,268.55,74,12000,1,2.0,2.0,90.0,0.0,101830,610.0,3.6,3.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.006666666666666667,1150
7149,2021-01-16 09:00:00,102830,-150,8,200,4.1,273.05,269.35,76,11030,3,2.0,2.0,90.0,2.0,101680,130.0,6.1,6.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150
7149,2021-01-16 12:00:00,102610,-220,8,190,4.0,272.55,272.15,97,900,73,7.0,7.0,100.0,7.0,101460,-260.0,6.6,7.4,-10,13.0,0.0,0.4,0.8,0.8,0.8,0.8,0.7733333333333334,1150
7149,2021-01-16 15:00:00,102190,-410,8,190,6.0,272.85,272.45,97,4000,66,7.0,6.0,100.0,7.0,101050,-770.0,10.2,10.8,-10,13.0,0.04,1.2,3.0,3.8,3.8,3.8,3.5200000000000005,1140
7149,2021-01-16 18:00:00,102010,-170,6,220,5.3,273.75,273.45,98,2750,50,5.0,5.0,100.0,7.0,100880,-1090.0,9.2,9.5,-10,13.0,0.02,0.4,3.9,6.9,7.7,7.7,4.093333333333334,1130
7149,2021-01-16 21:00:00,101950,-60,5,250,4.1,274.75,274.45,98,4690,2,2.0,2.0,100.0,8.0,100820,-1230.0,5.5,7.3,-10,13.0,0.02,0.0,0.2,4.1,7.9,7.9,5.586666666666667,1130
7149,2021-01-17 03:00:00,102010,50,2,310,1.7,276.95,276.65,98,4400,21,2.0,2.0,90.0,7.0,100890,-1020.0,3.3,4.4,-10,12.0,0.01,0.0,0.6,0.6,4.7,8.5,4.286666666666666,1120
7149,2021-01-17 06:00:00,102120,110,2,290,4.0,277.55,277.15,97,10000,21,6.0,2.0,100.0,8.0,101000,-830.0,6.4,6.4,-10,12.0,0.01,0.4,0.4,1.0,1.2,8.9,1.1933333333333331,1120
7149,2021-01-17 09:00:00,102290,170,3,280,3.1,277.95,276.15,88,23820,2,2.0,2.0,90.0,7.0,101170,-510.0,4.6,4.7,-10,12.0,-0.02,0.0,-0.1,0.4,1.0,8.9,0.78,1120
7149,2021-01-17 12:00:00,102470,190,1,320,3.8,279.95,276.95,81,17000,3,1.0,1.0,75.0,6.0,101360,-100.0,7.6,7.6,-10,11.0,-0.02,0.0,0.6,0.6,1.6,8.7,3.5266666666666664,1110
7149,2021-01-17 18:00:00,102810,170,3,260,2.1,276.45,274.65,88,10170,2,1.0,1.0,50.0,1.0,101680,800.0,2.7,2.9,-10,1.0,0.0,0.0,-0.1,-0.1,0.6,1.8,0.15333333333333335,1130
7149,2021-01-17 21:00:00,102890,80,1,260,2.4,277.35,275.35,87,6630,3,2.0,2.0,90.0,7.0,101760,940.0,2.8,3.2,-10,1.0,0.0,0.0,0.0,-0.1,0.6,1.6,0.6733333333333333,1130
7149,2021-01-18 00:00:00,102910,10,3,260,2.9,275.65,274.45,92,4410,3,1.0,1.0,75.0,6.0,101770,930.0,3.4,3.8,-10,0.0,0.0,0.0,0.0,0.0,-0.1,1.6,0.5066666666666666,1140
7149,2021-01-18 03:00:00,102860,-50,5,40,0.8,275.15,274.55,96,7640,3,1.0,1.0,90.0,7.0,101720,830.0,1.7,3.7,-10,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.30666666666666664,1140
7149,2021-01-18 06:00:00,102810,-50,6,250,4.0,274.65,274.05,96,12000,1,0.0,0.0,40.0,3.0,101670,670.0,4.9,4.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.04,1140
7149,2021-01-18 09:00:00,102890,80,2,220,1.9,275.55,274.65,94,6660,3,2.0,2.0,60.0,5.0,101750,580.0,2.8,4.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.04,1140
7149,2021-01-18 12:00:00,102770,-100,8,240,3.5,279.55,276.55,81,18000,3,2.0,2.0,90.0,5.0,101650,290.0,5.7,5.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1120
7149,2021-01-18 15:00:00,102600,-160,6,230,4.0,280.25,275.15,70,20000,1,2.0,2.0,75.0,3.0,101490,-20.0,6.4,8.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1110
7149,2021-01-18 18:00:00,102550,-60,7,190,2.3,278.65,276.45,86,20000,3,2.0,2.0,90.0,7.0,101430,-250.0,3.9,4.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-01-18 21:00:00,102440,-110,8,210,3.5,278.35,275.55,82,20000,3,2.0,2.0,90.0,7.0,101320,-440.0,6.2,6.3,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-01-19 00:00:00,102260,-180,8,220,5.7,278.55,274.85,77,27480,1,2.0,2.0,90.0,7.0,101140,-630.0,9.4,9.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-01-19 03:00:00,102030,-230,6,210,6.8,277.85,274.55,79,20000,3,2.0,2.0,90.0,6.0,100910,-810.0,11.0,11.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-01-19 06:00:00,101800,-230,6,210,6.6,277.65,275.05,83,20000,3,2.0,2.0,90.0,7.0,100680,-990.0,10.6,11.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
7149,2021-01-19 09:00:00,101730,-70,6,210,6.5,277.45,276.45,93,6000,61,6.0,6.0,100.0,8.0,100610,-1140.0,11.6,11.6,-10,1.0,0.0,0.4,1.4,1.4,1.4,1.4,1.0666666666666667,1120
7149,2021-01-19 12:00:00,101590,-130,8,220,8.2,279.15,277.15,87,25000,2,2.0,2.0,100.0,8.0,100480,-1170.0,16.9,16.9,-10,1.0,0.0,0.0,1.6,3.0,3.0,3.0,2.6133333333333337,1110
7149,2021-01-19 15:00:00,101390,-190,6,210,6.1,280.05,276.65,79,25000,3,2.0,2.0,90.0,7.0,100290,-1200.0,10.3,12.5,-10,1.0,0.0,0.0,0.0,1.6,3.0,3.0,2.12,1100
7149,2021-01-19 18:00:00,101230,-170,8,150,2.2,278.35,276.35,87,25000,1,0.0,0.0,40.0,3.0,100120,-1310.0,3.5,4.9,-10,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,1110
7149,2021-01-19 21:00:00,101030,-190,7,180,2.9,279.05,276.05,81,17000,3,2.0,2.0,90.0,6.0,99930,-1390.0,5.3,5.4,-10,0.0,0.0,0.0,0.0,0.0,1.6,3.0,1.4266666666666665,1100
7149,2021-01-20 00:00:00,100860,-170,6,200,4.1,279.75,275.65,75,34960,2,2.0,2.0,90.0,7.0,99760,-1380.0,7.8,9.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1100
7149,2021-01-20 03:00:00,100660,-200,6,190,3.3,279.65,274.75,71,20000,3,2.0,2.0,90.0,7.0,99560,-1350.0,5.1,6.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1100
7149,2021-01-20 06:00:00,100390,-260,6,180,3.1,280.65,273.35,60,57280,0,2.0,2.0,100.0,8.0,99300,-1380.0,5.7,6.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1090
7149,2021-01-20 09:00:00,100260,-130,6,170,3.1,280.05,273.25,62,28000,2,2.0,2.0,90.0,7.0,99170,-1440.0,5.0,5.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.10666666666666667,1090
7149,2021-01-20 12:00:00,99970,-270,7,190,6.5,283.85,274.15,51,24610,1,2.0,2.0,90.0,2.0,98900,-1580.0,12.0,12.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070
7149,2021-01-20 15:00:00,99700,-260,6,200,7.2,285.45,274.45,47,32140,2,2.0,2.0,90.0,3.0,98640,-1650.0,12.4,15.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060
7149,2021-01-20 18:00:00,99530,-170,8,190,7.1,284.75,277.05,59,25000,21,6.0,2.0,100.0,2.0,98470,-1650.0,13.6,13.6,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1060
7149,2021-01-20 21:00:00,99270,-260,8,190,9.5,284.85,277.85,62,25000,3,2.0,2.0,90.0,7.0,98210,-1720.0,18.6,18.6,-10,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.08000000000000002,1060
7149,2021-01-21 00:00:00,99120,-150,6,200,11.0,284.85,279.55,70,25000,3,2.0,2.0,100.0,8.0,98060,-1700.0,19.4,22.3,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.10000000000000002,1060
7149,2021-01-21 03:00:00,99130,10,3,210,11.1,284.55,281.45,81,20000,60,6.0,2.0,90.0,7.0,98070,-1490.0,19.8,26.1,-10,0.0,0.0,-0.1,0.2,0.2,0.2,0.2,0.18000000000000002,1060
7149,2021-01-21 06:00:00,99690,530,1,220,4.3,279.25,277.25,87,30000,1,0.0,0.0,0.0,0.0,98600,-700.0,7.2,7.4,-10,2.0,0.0,0.0,4.3,4.5,4.5,4.5,2.9466666666666668,1090
7149,2021-01-21 09:00:00,99850,160,1,210,5.5,279.85,277.55,85,25000,3,2.0,2.0,90.0,0.0,98760,-410.0,9.6,9.6,-10,2.0,0.0,0.0,0.0,4.3,4.5,4.5,1.76,1090
7149,2021-01-21 12:00:00,99750,-90,8,210,6.4,282.05,278.25,77,22150,3,2.0,2.0,100.0,5.0,98670,-230.0,12.6,12.6,-10,2.0,0.0,0.0,0.0,0.0,4.5,4.5,2.7,1080
7149,2021-01-21 15:00:00,99260,-480,8,170,6.1,281.55,280.45,93,5180,62,6.0,6.0,100.0,7.0,98190,-450.0,10.2,10.2,-10,1.0,0.0,1.8,2.0,2.0,6.3,6.5,4.633333333333334,1070
7149,2021-01-21 18:00:00,98930,-320,6,210,9.2,283.45,279.75,78,33590,0,6.0,6.0,90.0,5.0,97870,-600.0,17.2,24.6,-10,2.0,0.0,0.6,3.0,5.0,5.0,9.5,3.3,1060
7149,2021-01-21 21:00:00,98850,-80,8,210,9.7,283.25,279.75,79,19870,2,2.0,2.0,100.0,7.0,97790,-420.0,18.4,18.4,-10,2.0,0.0,0.0,0.6,3.6,5.6,10.1,5.66,1060
7149,2021-01-22 00:00:00,99090,230,3,290,8.6,280.95,279.45,90,4940,61,6.0,5.0,100.0,8.0,98020,-40.0,14.3,14.7,-10,2.0,0.0,0.8,1.2,1.8,6.8,11.3,6.153333333333334,1070
7149,2021-01-22 03:00:00,99230,130,1,320,1.7,278.55,277.55,93,9000,61,6.0,6.0,100.0,7.0,98150,80.0,2.6,4.5,-10,2.0,0.0,0.8,2.2,3.4,7.0,13.3,7.326666666666667,1080
7149,2021-01-22 06:00:00,99330,90,3,140,1.7,277.15,276.15,93,10000,61,6.0,6.0,100.0,7.0,98240,-360.0,2.4,3.2,-10,2.0,0.0,2.0,5.7,7.9,9.7,14.7,6.04,1090
7149,2021-01-22 09:00:00,99560,220,3,180,2.0,276.65,275.95,95,25000,1,2.0,2.0,90.0,5.0,98460,-300.0,3.1,4.4,-10,2.0,0.0,0.0,0.4,6.1,9.5,15.1,3.6,1100
7149,2021-01-22 12:00:00,99720,170,1,280,3.4,278.95,276.75,86,25000,1,2.0,2.0,90.0,6.0,98630,-40.0,5.8,5.8,-10,2.0,0.0,0.0,0.0,0.4,8.3,15.1,7.326666666666667,1090
7149,2021-01-22 15:00:00,99700,-10,5,260,2.2,281.15,275.55,68,38550,1,2.0,2.0,90.0,2.0,98620,430.0,3.3,6.7,-10,1.0,0.0,0.0,0.0,0.0,6.1,13.1,5.993333333333334,1080
7149,2021-01-22 18:00:00,99910,200,2,220,2.7,278.75,276.25,84,30000,1,2.0,2.0,90.0,1.0,98820,950.0,4.3,4.5,-10,1.0,0.0,0.0,0.0,0.0,0.4,10.1,0.7266666666666667,1090
7149,2021-01-22 21:00:00,99990,70,1,200,2.5,277.75,276.45,91,11120,3,2.0,2.0,90.0,2.0,98890,1100.0,4.3,5.2,-10,1.0,0.0,0.0,0.0,0.0,0.0,9.5,3.1666666666666665,1100
7149,2021-01-23 00:00:00,100020,30,2,220,3.3,277.15,275.85,91,18740,1,1.0,1.0,25.0,2.0,98920,900.0,5.7,6.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.7666666666666666,1100
7149,2021-01-23 03:00:00,99950,-70,8,230,3.7,275.95,275.05,94,18210,3,0.0,0.0,25.0,1.0,98850,700.0,5.6,7.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.033333333333333,1100
7149,2021-01-23 06:00:00,99760,-190,8,180,3.6,275.85,275.55,98,5320,3,2.0,2.0,100.0,7.0,98660,420.0,5.7,7.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02666666666666667,1100
7149,2021-01-23 09:00:00,99380,-370,8,150,3.8,276.65,276.35,98,7000,60,6.0,6.0,100.0,7.0,98290,-170.0,7.5,8.2,-10,0.0,0.0,2.4,3.0,3.0,3.0,3.0,2.8,1090
7149,2021-01-23 12:00:00,99220,-160,6,220,3.7,278.25,276.95,91,20000,1,2.0,2.0,90.0,7.0,98130,-500.0,5.6,6.9,-10,0.0,0.0,0.0,0.4,3.4,3.4,3.4,2.773333333333333,1090
7149,2021-01-23 15:00:00,99280,60,3,300,7.2,278.15,275.55,83,30000,25,8.0,6.0,75.0,6.0,98190,-430.0,11.2,11.2,-10,1.0,0.0,-0.1,0.2,0.6,3.6,3.6,2.2999999999999994,1090
7149,2021-01-23 18:00:00,99650,360,1,310,6.1,276.45,274.65,88,20000,2,2.0,2.0,90.0,7.0,98550,-270.0,10.0,11.1,-10,1.0,0.0,0.0,0.2,0.4,3.8,3.8,0.8933333333333332,1100
7149,2021-01-23 21:00:00,99940,280,1,250,3.3,274.75,273.75,93,10600,1,0.0,0.0,10.0,1.0,98830,-60.0,5.4,5.8,-10,1.0,0.0,0.0,0.0,0.2,0.8,3.8,1.52,1110
7149,2021-01-24 00:00:00,100080,140,3,240,3.7,273.45,272.15,91,12440,1,0.0,0.0,0.0,0.0,98970,50.0,4.7,5.4,-10,1.0,0.0,0.0,0.0,0.0,0.4,3.8,1.3733333333333335,1110
7149,2021-01-24 03:00:00,100260,170,3,260,3.6,272.45,271.35,92,20000,2,0.0,0.0,0.0,0.0,99140,290.0,4.6,4.6,-10,1.0,0.0,0.0,0.0,0.0,0.2,3.8,1.32,1120
7149,2021-01-24 15:00:00,99960,-220,6,200,6.3,275.05,274.35,95,12000,2,2.0,2.0,100.0,7.0,98850,660.0,10.7,10.7,-10,11.0,0.0,0.0,1.6,1.6,1.6,1.8,1.56,1110
7149,2021-01-25 00:00:00,99930,70,2,240,4.8,274.65,273.15,90,20000,1,2.0,2.0,75.0,2.0,98820,-150.0,7.4,7.4,-10,2.0,0.0,0.0,-0.1,-0.1,1.6,1.6,0.9266666666666666,1110
7149,2021-01-25 12:00:00,100990,400,1,360,6.2,278.05,272.25,66,20000,3,1.0,1.0,60.0,5.0,99880,810.0,10.5,11.0,-10,1.0,0.0,0.0,-0.1,-0.1,-0.1,1.6,0.47333333333333333,1110
7149,2021-01-26 09:00:00,102340,130,3,230,2.0,274.25,271.15,80,20000,3,1.0,1.0,90.0,3.0,101200,1720.0,2.9,4.4,-10,4.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.006666666666666667,1140
7149,2021-01-26 18:00:00,102170,-80,6,200,2.8,275.75,272.15,77,20000,2,2.0,2.0,90.0,7.0,101040,580.0,5.1,6.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
7149,2021-01-27 00:00:00,101760,-200,8,200,5.1,275.95,271.95,75,20000,60,6.0,2.0,100.0,5.0,100640,-210.0,9.0,9.1,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.10000000000000002,1120
7149,2021-01-27 09:00:00,101550,30,3,230,3.8,276.35,276.25,99,1600,51,5.0,5.0,100.0,7.0,100430,-770.0,6.9,6.9,-10,1.0,0.0,-0.1,-0.1,-0.1,1.0,1.0,0.12000000000000002,1120
7149,2021-01-27 12:00:00,101670,130,1,220,3.0,278.45,278.35,99,1200,50,5.0,5.0,100.0,8.0,100560,-690.0,4.9,5.5,-10,1.0,0.0,-0.1,-0.1,-0.1,1.0,1.0,0.56,1110
7149,2021-01-27 15:00:00,101550,-110,7,230,2.9,279.55,279.55,100,1500,50,5.0,5.0,100.0,8.0,100450,-670.0,4.3,7.2,-10,1.0,0.0,-0.1,-0.1,-0.1,-0.1,1.0,0.26666666666666666,1100
7149,2021-01-27 18:00:00,101530,-20,7,220,3.5,280.75,280.65,99,3770,61,6.0,6.0,100.0,8.0,100430,-610.0,6.4,6.9,-10,2.0,0.0,1.0,1.4,1.4,1.4,2.4,1.3333333333333333,1100
7149,2021-01-27 21:00:00,101500,-30,7,210,3.1,281.15,280.85,98,5070,61,6.0,6.0,100.0,7.0,100400,-440.0,5.0,5.7,-10,2.0,0.0,1.0,2.2,3.6,3.6,4.6,3.5733333333333333,1100
7149,2021-01-28 00:00:00,101300,-190,8,210,2.6,281.45,281.35,99,5070,21,6.0,2.0,100.0,7.0,100210,-430.0,4.2,4.3,-10,2.0,0.0,0.6,1.8,4.0,5.4,6.4,4.653333333333332,1090
7149,2021-01-28 03:00:00,100970,-330,8,220,4.1,282.65,282.55,99,12030,20,5.0,2.0,100.0,7.0,99880,-590.0,7.3,7.6,-10,2.0,0.0,0.2,0.4,2.2,5.8,5.8,3.986666666666667,1090
7149,2021-01-28 06:00:00,100730,-230,8,220,5.3,283.85,283.35,97,2750,63,6.0,6.0,100.0,8.0,99650,-750.0,8.5,10.0,-10,2.0,0.0,3.0,3.2,3.6,7.6,9.0,4.1866666666666665,1080
7149,2021-01-28 12:00:00,100870,90,2,260,7.8,286.85,284.35,85,12000,60,6.0,2.0,90.0,7.0,99800,-760.0,14.1,14.1,-10,2.0,0.0,-0.1,-0.1,2.0,5.6,11.0,5.540000000000001,1070
7149,2021-01-28 15:00:00,100880,10,0,270,4.5,286.55,283.35,81,12000,25,8.0,6.0,90.0,7.0,99810,-640.0,7.6,10.3,-10,2.0,0.0,-0.1,-0.1,-0.1,5.2,11.0,5.013333333333334,1070
7149,2021-01-28 18:00:00,100870,-10,8,220,2.9,285.15,283.55,90,44530,21,6.0,2.0,90.0,7.0,99800,-630.0,4.6,6.3,-10,2.0,0.0,-0.1,-0.1,-0.1,2.0,9.6,0.8266666666666665,1070
7149,2021-01-28 21:00:00,100680,-190,6,220,4.9,284.85,283.45,91,23010,3,2.0,2.0,100.0,7.0,99610,-790.0,8.6,8.6,-10,2.0,0.0,0.0,0.2,0.2,0.2,7.6,2.6533333333333333,1070
7149,2021-01-29 00:00:00,100350,-330,8,210,6.2,284.95,284.05,94,8000,58,6.0,5.0,100.0,7.0,99280,-930.0,11.0,11.1,-10,2.0,0.0,-0.1,1.0,1.2,1.2,6.8,2.953333333333333,1070
7149,2021-01-29 03:00:00,100290,-60,6,270,8.5,284.55,281.05,79,20000,1,6.0,1.0,90.0,7.0,99220,-660.0,14.0,15.4,-10,2.0,0.0,0.0,2.0,3.0,3.2,8.4,4.52,1070
7149,2021-01-29 06:00:00,100450,150,3,260,7.9,283.65,279.55,76,20000,1,1.0,1.0,75.0,6.0,99370,-280.0,12.6,14.6,-10,1.0,0.0,0.0,0.0,2.0,3.2,5.2,1.1733333333333333,1080
7149,2021-01-29 09:00:00,100510,60,1,240,6.8,283.25,280.35,82,24810,1,2.0,2.0,60.0,5.0,99430,-280.0,10.5,13.0,-10,1.0,0.0,0.0,0.0,0.0,3.0,3.2,0.6133333333333333,1080
7149,2021-01-29 12:00:00,100440,-60,8,260,9.2,285.55,279.35,66,11680,1,2.0,2.0,75.0,6.0,99370,-430.0,15.2,17.2,-10,1.0,0.0,0.2,0.2,0.2,2.2,3.4,1.8,1070
7149,2021-01-29 18:00:00,100730,290,2,260,4.7,282.45,280.25,86,15000,21,6.0,2.0,90.0,7.0,99650,-150.0,7.6,10.0,-10,1.0,0.0,-0.1,0.2,0.2,0.4,3.6,0.35333333333333333,1080
7149,2021-01-29 21:00:00,100800,60,0,210,3.4,280.85,277.05,77,25000,1,1.0,1.0,0.0,0.0,99710,100.0,4.9,7.1,-10,1.0,0.0,0.0,-0.1,0.2,0.4,3.4,1.2666666666666668,1090
7149,2021-01-30 00:00:00,100630,-170,7,210,4.1,279.85,278.05,88,15150,3,2.0,2.0,90.0,4.0,99540,260.0,6.4,6.8,-10,1.0,0.0,0.0,0.0,-0.1,0.2,2.4,0.8333333333333334,1090
7149,2021-01-30 03:00:00,100320,-300,8,200,2.9,281.35,280.75,96,5070,61,6.0,2.0,100.0,8.0,99240,20.0,4.9,4.9,-10,1.0,0.0,0.6,0.6,0.6,0.8,1.0,0.7866666666666666,1080
7149,2021-01-30 06:00:00,99830,-490,6,170,4.3,281.25,280.95,98,1990,61,6.0,6.0,100.0,8.0,98750,-620.0,8.2,8.2,-10,2.0,0.0,2.5,5.9,6.5,6.5,6.9,5.033333333333333,1080
7149,2021-01-30 09:00:00,99640,-180,6,220,4.3,283.05,282.45,96,12000,20,5.0,2.0,100.0,8.0,98570,-860.0,7.8,8.5,-10,2.0,0.0,-0.1,2.6,8.5,9.1,9.5,4.206666666666667,1070
7149,2021-01-30 12:00:00,99590,-40,8,250,5.7,285.95,282.35,79,14470,1,8.0,6.0,75.0,3.0,98530,-840.0,9.0,9.6,-10,2.0,0.0,-0.1,-0.1,2.6,9.1,9.3,6.026666666666667,1060
7149,2021-01-30 15:00:00,99460,-130,6,220,4.0,285.25,281.35,77,18060,1,2.0,2.0,90.0,5.0,98400,-960.0,7.6,8.6,-10,1.0,0.0,0.0,0.0,-0.1,8.5,9.3,5.346666666666667,1060
7149,2021-01-30 18:00:00,99460,-10,5,210,3.8,283.75,281.65,87,11700,60,6.0,6.0,100.0,7.0,98390,-1260.0,6.6,6.7,-10,2.0,0.0,-0.1,0.2,0.2,2.8,9.3,1.0533333333333335,1070
7149,2021-01-30 21:00:00,99510,50,3,190,2.4,282.55,281.75,95,13420,61,6.0,6.0,90.0,7.0,98440,-1270.0,3.9,5.3,-10,2.0,0.0,0.4,0.8,1.0,1.0,10.1,3.966666666666667,1070
7149,2021-01-31 00:00:00,99600,90,2,200,1.8,282.25,281.95,98,3010,51,6.0,6.0,100.0,8.0,98530,-1010.0,2.7,4.1,-10,2.0,0.0,0.4,0.6,1.4,1.6,10.7,4.38,1070
7149,2021-01-31 03:00:00,99680,80,2,210,0.8,282.05,281.75,98,10000,3,2.0,2.0,100.0,8.0,98610,-630.0,1.3,2.2,-10,2.0,0.0,0.0,-0.1,0.6,1.6,10.1,3.8999999999999995,1070
7149,2021-01-31 06:00:00,99870,180,3,360,4.0,280.05,279.75,98,3480,51,6.0,6.0,100.0,8.0,98790,40.0,7.6,9.9,-10,2.0,0.0,0.2,0.6,0.6,2.0,4.8,0.9333333333333335,1080
7149,2021-01-31 09:00:00,99990,110,1,50,2.1,279.65,279.25,97,7470,2,2.0,2.0,100.0,8.0,98900,330.0,3.1,4.6,-10,2.0,0.0,0.0,-0.1,0.6,1.2,2.2,0.39999999999999997,1090
7149,2021-01-31 12:00:00,99890,-90,8,130,0.6,280.55,280.15,97,3510,10,2.0,2.0,100.0,8.0,98810,280.0,2.1,2.8,-10,1.0,0.0,0.0,0.0,-0.1,0.6,2.2,0.8733333333333333,1080
7149,2021-01-31 15:00:00,99560,-320,6,180,2.1,282.15,281.65,97,2500,51,5.0,2.0,100.0,8.0,98490,90.0,3.2,4.2,-10,2.0,0.0,0.2,0.2,0.2,0.8,2.4,1.0933333333333333,1070
7149,2021-01-31 18:00:00,99230,-330,6,180,2.7,282.15,282.05,99,1820,62,6.0,6.0,100.0,8.0,98160,-230.0,4.3,4.3,-10,2.0,0.0,3.0,5.0,5.2,5.2,7.2,4.546666666666667,1070
7149,2021-01-31 21:00:00,98950,-280,6,170,2.6,282.15,281.85,98,1820,61,6.0,6.0,100.0,8.0,97880,-560.0,4.9,6.1,-10,2.0,0.0,0.4,2.5,7.5,7.7,8.9,6.88,1070
7149,2021-10-01 00:00:00,102220,-160,6,180,2.2,282.75,279.05,78,25000,1,1.0,1.0,50.0,0.0,101120,-740.0,3.2,4.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,1100
7149,2021-10-01 03:00:00,102050,-170,8,180,3.5,281.95,279.35,84,25000,3,0.0,0.0,50.0,2.0,100950,-860.0,4.7,4.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,1100
7149,2021-10-01 06:00:00,101940,-110,6,180,3.5,281.65,279.75,88,25000,1,0.0,0.0,50.0,3.0,100840,-990.0,5.0,5.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
7149,2021-10-01 09:00:00,101850,-70,8,190,4.6,286.75,281.95,73,34900,1,2.0,2.0,90.0,5.0,100770,-1060.0,7.1,7.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080
7149,2021-10-01 12:00:00,101690,-150,8,200,5.9,289.35,283.65,69,25000,3,2.0,2.0,90.0,6.0,100620,-1060.0,9.5,10.6,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.10000000000000002,1070
7149,2021-10-01 15:00:00,101600,-90,6,210,4.3,288.55,285.85,84,15180,61,6.0,6.0,100.0,7.0,100530,-890.0,7.1,7.8,-10,0.0,0.0,0.2,0.6,0.6,0.6,0.6,0.5733333333333334,1070
7149,2021-10-01 18:00:00,101580,-30,5,210,5.1,286.65,285.25,91,2750,61,6.0,6.0,100.0,7.0,100500,-850.0,8.9,8.9,-10,2.0,0.0,0.8,1.6,2.2,2.2,2.2,1.5733333333333335,1080
7149,2021-10-01 21:00:00,101580,0,4,230,3.9,286.65,285.05,90,15000,3,2.0,2.0,90.0,7.0,100500,-780.0,6.0,7.0,-10,1.0,0.0,0.0,0.8,2.4,3.0,3.0,2.386666666666667,1080
7149,2021-10-02 00:00:00,101540,-40,7,90,1.2,286.05,284.95,93,15000,2,2.0,2.0,90.0,7.0,100460,-660.0,1.9,4.6,-10,1.0,0.0,0.0,0.2,1.0,3.2,3.2,2.146666666666667,1080
7149,2021-10-02 03:00:00,101390,-150,8,180,1.8,286.05,285.45,96,14240,3,2.0,2.0,90.0,7.0,100310,-640.0,2.9,4.3,-10,1.0,0.0,0.0,0.0,0.2,2.6,3.2,1.8,1080
7149,2021-10-02 06:00:00,101250,-130,6,190,3.6,286.55,285.25,92,29650,1,2.0,2.0,90.0,7.0,100180,-660.0,5.6,6.1,-10,1.0,0.0,0.0,0.0,0.0,1.0,3.2,0.3466666666666667,1070
7149,2021-10-02 09:00:00,101130,-120,8,200,5.8,287.25,284.45,83,30000,1,2.0,2.0,90.0,4.0,100060,-710.0,9.1,11.5,-10,1.0,0.0,0.0,0.0,0.0,0.2,3.2,0.24000000000000002,1070
7149,2021-10-02 12:00:00,100700,-410,8,190,5.8,290.05,285.15,73,16590,0,2.0,2.0,90.0,5.0,99650,-970.0,9.4,12.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0666666666666667,1050
